mes,pais_orig_cod,pais_orig,mun_dest_cod,mun_dest,turistas,CMUN,gasto
2019-07,000,Total,28051,Chapinería,40,051,86.78
2019-07,010,Total Europa,28051,Chapinería,36,051,86.78
2019-07,000,Total,28052,Chinchón,166,052,86.78
2019-07,010,Total Europa,28052,Chinchón,145,052,86.78
2019-07,011,Total Unión Europea,28052,Chinchón,116,052,86.78
2019-07,110,Francia,28052,Chinchón,36,052,76.36
2019-07,121,Países Bajos,28052,Chinchón,53,052,78.92
2019-07,000,Total,28053,Daganzo de Arriba,281,053,86.78
2019-07,010,Total Europa,28053,Daganzo de Arriba,260,053,86.78
2019-07,011,Total Unión Europea,28053,Daganzo de Arriba,256,053,86.78
2019-07,110,Francia,28053,Daganzo de Arriba,44,053,76.36
2019-07,121,Países Bajos,28053,Daganzo de Arriba,30,053,78.92
2019-07,123,Portugal,28053,Daganzo de Arriba,55,053,93.65
2019-07,126,Alemania,28053,Daganzo de Arriba,45,053,102.04
2019-07,000,Total,28054,"Escorial, El",745,054,86.78
2019-07,010,Total Europa,28054,"Escorial, El",644,054,86.78
2019-07,011,Total Unión Europea,28054,"Escorial, El",575,054,86.78
2019-07,030,Total América,28054,"Escorial, El",81,054,86.78
2019-07,031,Total América del Norte,28054,"Escorial, El",66,054,86.78
2019-07,110,Francia,28054,"Escorial, El",287,054,76.36
2019-07,121,Países Bajos,28054,"Escorial, El",70,054,78.92
2019-07,125,Reino Unido,28054,"Escorial, El",60,054,123.22
2019-07,126,Alemania,28054,"Escorial, El",44,054,102.04
2019-07,302,EE.UU.,28054,"Escorial, El",60,054,119.05
2019-07,000,Total,28055,Estremera,123,055,86.78
2019-07,010,Total Europa,28055,Estremera,111,055,86.78
2019-07,011,Total Unión Europea,28055,Estremera,100,055,86.78
2019-07,110,Francia,28055,Estremera,37,055,76.36
2019-07,000,Total,28057,Fresno de Torote,65,057,86.78
2019-07,010,Total Europa,28057,Fresno de Torote,52,057,86.78
2019-07,011,Total Unión Europea,28057,Fresno de Torote,45,057,86.78
2019-07,000,Total,28058,Fuenlabrada,5308,058,86.78
2019-07,010,Total Europa,28058,Fuenlabrada,3990,058,86.78
2019-07,011,Total Unión Europea,28058,Fuenlabrada,3656,058,86.78
2019-07,020,Total África,28058,Fuenlabrada,395,058,86.78
2019-07,030,Total América,28058,Fuenlabrada,295,058,86.78
2019-07,031,Total América del Norte,28058,Fuenlabrada,185,058,86.78
2019-07,033,Total Sudamérica,28058,Fuenlabrada,106,058,86.78
2019-07,040,Total Asia,28058,Fuenlabrada,625,058,86.78
2019-07,102,Austria,28058,Fuenlabrada,135,058,92.57
2019-07,103,Bélgica,28058,Fuenlabrada,86,058,85.46
2019-07,107,Dinamarca,28058,Fuenlabrada,76,058,78.39
2019-07,110,Francia,28058,Fuenlabrada,670,058,76.36
2019-07,113,Irlanda,28058,Fuenlabrada,327,058,88.95
2019-07,115,Italia,28058,Fuenlabrada,144,058,88.99
2019-07,117,Luxemburgo,28058,Fuenlabrada,142,058,86.78
2019-07,121,Países Bajos,28058,Fuenlabrada,483,058,78.92
2019-07,122,Polonia,28058,Fuenlabrada,73,058,60.79
2019-07,123,Portugal,28058,Fuenlabrada,278,058,93.65
2019-07,125,Reino Unido,28058,Fuenlabrada,236,058,123.22
2019-07,126,Alemania,28058,Fuenlabrada,264,058,102.04
2019-07,128,Rumania,28058,Fuenlabrada,73,058,109.21
2019-07,131,Suecia,28058,Fuenlabrada,796,058,72.9
2019-07,132,Suiza,28058,Fuenlabrada,34,058,183.3
2019-07,135,Ucrania,28058,Fuenlabrada,47,058,86.78
2019-07,141,Estonia,28058,Fuenlabrada,47,058,86.78
2019-07,220,Guinea ecuatorial,28058,Fuenlabrada,83,058,86.78
2019-07,228,Marruecos,28058,Fuenlabrada,170,058,86.78
2019-07,234,Nigeria,28058,Fuenlabrada,135,058,86.78
2019-07,302,EE.UU.,28058,Fuenlabrada,155,058,119.05
2019-07,343,Colombia,28058,Fuenlabrada,61,058,162.67
2019-07,407,China,28058,Fuenlabrada,508,058,359.08
2019-07,430,Republica de corea - corea del sur,28058,Fuenlabrada,46,058,116.04
2019-07,000,Total,28059,Fuente el Saz de Jarama,210,059,86.78
2019-07,010,Total Europa,28059,Fuente el Saz de Jarama,182,059,86.78
2019-07,011,Total Unión Europea,28059,Fuente el Saz de Jarama,154,059,86.78
2019-07,110,Francia,28059,Fuente el Saz de Jarama,64,059,76.36
2019-07,126,Alemania,28059,Fuente el Saz de Jarama,31,059,102.04
2019-07,000,Total,28060,Fuentidueña de Tajo,99,060,86.78
2019-07,010,Total Europa,28060,Fuentidueña de Tajo,87,060,86.78
2019-07,011,Total Unión Europea,28060,Fuentidueña de Tajo,71,060,86.78
2019-07,000,Total,28061,Galapagar,979,061,86.78
2019-07,010,Total Europa,28061,Galapagar,776,061,86.78
2019-07,011,Total Unión Europea,28061,Galapagar,622,061,86.78
2019-07,020,Total África,28061,Galapagar,30,061,86.78
2019-07,030,Total América,28061,Galapagar,153,061,86.78
2019-07,031,Total América del Norte,28061,Galapagar,68,061,86.78
2019-07,033,Total Sudamérica,28061,Galapagar,83,061,86.78
2019-07,102,Austria,28061,Galapagar,58,061,92.57
2019-07,110,Francia,28061,Galapagar,156,061,76.36
2019-07,115,Italia,28061,Galapagar,37,061,88.99
2019-07,117,Luxemburgo,28061,Galapagar,42,061,86.78
2019-07,121,Países Bajos,28061,Galapagar,115,061,78.92
2019-07,125,Reino Unido,28061,Galapagar,120,061,123.22
2019-07,126,Alemania,28061,Galapagar,68,061,102.04
2019-07,131,Suecia,28061,Galapagar,35,061,72.9
2019-07,302,EE.UU.,28061,Galapagar,58,061,119.05
2019-07,343,Colombia,28061,Galapagar,34,061,162.67
2019-07,000,Total,28062,Garganta de los Montes,67,062,86.78
2019-07,010,Total Europa,28062,Garganta de los Montes,64,062,86.78
2019-07,011,Total Unión Europea,28062,Garganta de los Montes,62,062,86.78
2019-07,000,Total,28065,Getafe,6769,065,86.78
2019-07,010,Total Europa,28065,Getafe,5243,065,86.78
2019-07,011,Total Unión Europea,28065,Getafe,4717,065,86.78
2019-07,020,Total África,28065,Getafe,217,065,86.78
2019-07,030,Total América,28065,Getafe,570,065,86.78
2019-07,031,Total América del Norte,28065,Getafe,320,065,86.78
2019-07,033,Total Sudamérica,28065,Getafe,244,065,86.78
2019-07,040,Total Asia,28065,Getafe,724,065,86.78
2019-07,102,Austria,28065,Getafe,314,065,92.57
2019-07,103,Bélgica,28065,Getafe,233,065,85.46
2019-07,104,Bulgaria,28065,Getafe,58,065,86.78
2019-07,107,Dinamarca,28065,Getafe,110,065,78.39
2019-07,110,Francia,28065,Getafe,1068,065,76.36
2019-07,113,Irlanda,28065,Getafe,99,065,88.95
2019-07,115,Italia,28065,Getafe,185,065,88.99
2019-07,117,Luxemburgo,28065,Getafe,135,065,86.78
2019-07,121,Países Bajos,28065,Getafe,865,065,78.92
2019-07,122,Polonia,28065,Getafe,169,065,60.79
2019-07,123,Portugal,28065,Getafe,425,065,93.65
2019-07,125,Reino Unido,28065,Getafe,383,065,123.22
2019-07,126,Alemania,28065,Getafe,471,065,102.04
2019-07,128,Rumania,28065,Getafe,139,065,109.21
2019-07,131,Suecia,28065,Getafe,357,065,72.9
2019-07,132,Suiza,28065,Getafe,40,065,183.3
2019-07,135,Ucrania,28065,Getafe,65,065,86.78
2019-07,142,Lituania,28065,Getafe,64,065,86.78
2019-07,228,Marruecos,28065,Getafe,166,065,86.78
2019-07,302,EE.UU.,28065,Getafe,235,065,119.05
2019-07,343,Colombia,28065,Getafe,110,065,162.67
2019-07,351,Venezuela,28065,Getafe,35,065,86.78
2019-07,407,China,28065,Getafe,591,065,359.08
2019-07,430,Republica de corea - corea del sur,28065,Getafe,96,065,116.04
2019-07,000,Total,28066,Griñón,208,066,86.78
2019-07,010,Total Europa,28066,Griñón,177,066,86.78
2019-07,011,Total Unión Europea,28066,Griñón,167,066,86.78
2019-07,110,Francia,28066,Griñón,38,066,76.36
2019-07,121,Países Bajos,28066,Griñón,38,066,78.92
2019-07,000,Total,28067,Guadalix de la Sierra,229,067,86.78
2019-07,010,Total Europa,28067,Guadalix de la Sierra,189,067,86.78
2019-07,011,Total Unión Europea,28067,Guadalix de la Sierra,151,067,86.78
2019-07,121,Países Bajos,28067,Guadalix de la Sierra,36,067,78.92
2019-07,000,Total,28068,Guadarrama,928,068,86.78
2019-07,010,Total Europa,28068,Guadarrama,835,068,86.78
2019-07,011,Total Unión Europea,28068,Guadarrama,723,068,86.78
2019-07,030,Total América,28068,Guadarrama,82,068,86.78
2019-07,031,Total América del Norte,28068,Guadarrama,57,068,86.78
2019-07,102,Austria,28068,Guadarrama,155,068,92.57
2019-07,110,Francia,28068,Guadarrama,144,068,76.36
2019-07,115,Italia,28068,Guadarrama,61,068,88.99
2019-07,121,Países Bajos,28068,Guadarrama,82,068,78.92
2019-07,123,Portugal,28068,Guadarrama,95,068,93.65
2019-07,125,Reino Unido,28068,Guadarrama,91,068,123.22
2019-07,126,Alemania,28068,Guadarrama,56,068,102.04
2019-07,131,Suecia,28068,Guadarrama,30,068,72.9
2019-07,302,EE.UU.,28068,Guadarrama,55,068,119.05
2019-07,000,Total,28070,Horcajo de la Sierra-Aoslos,507,070,86.78
2019-07,010,Total Europa,28070,Horcajo de la Sierra-Aoslos,486,070,86.78
2019-07,011,Total Unión Europea,28070,Horcajo de la Sierra-Aoslos,481,070,86.78
2019-07,110,Francia,28070,Horcajo de la Sierra-Aoslos,378,070,76.36
2019-07,121,Países Bajos,28070,Horcajo de la Sierra-Aoslos,39,070,78.92
2019-07,000,Total,28072,Hoyo de Manzanares,195,072,86.78
2019-07,010,Total Europa,28072,Hoyo de Manzanares,146,072,86.78
2019-07,011,Total Unión Europea,28072,Hoyo de Manzanares,117,072,86.78
2019-07,030,Total América,28072,Hoyo de Manzanares,37,072,86.78
2019-07,110,Francia,28072,Hoyo de Manzanares,38,072,76.36
2019-07,000,Total,28073,Humanes de Madrid,955,073,86.78
2019-07,010,Total Europa,28073,Humanes de Madrid,747,073,86.78
2019-07,011,Total Unión Europea,28073,Humanes de Madrid,555,073,86.78
2019-07,020,Total África,28073,Humanes de Madrid,32,073,86.78
2019-07,030,Total América,28073,Humanes de Madrid,126,073,86.78
2019-07,031,Total América del Norte,28073,Humanes de Madrid,98,073,86.78
2019-07,040,Total Asia,28073,Humanes de Madrid,47,073,86.78
2019-07,102,Austria,28073,Humanes de Madrid,32,073,92.57
2019-07,110,Francia,28073,Humanes de Madrid,200,073,76.36
2019-07,115,Italia,28073,Humanes de Madrid,53,073,88.99
2019-07,121,Países Bajos,28073,Humanes de Madrid,47,073,78.92
2019-07,123,Portugal,28073,Humanes de Madrid,66,073,93.65
2019-07,125,Reino Unido,28073,Humanes de Madrid,131,073,123.22
2019-07,126,Alemania,28073,Humanes de Madrid,66,073,102.04
2019-07,132,Suiza,28073,Humanes de Madrid,53,073,183.3
2019-07,302,EE.UU.,28073,Humanes de Madrid,94,073,119.05
2019-07,000,Total,28074,Leganés,4636,074,86.78
2019-07,010,Total Europa,28074,Leganés,3544,074,86.78
2019-07,011,Total Unión Europea,28074,Leganés,3173,074,86.78
2019-07,020,Total África,28074,Leganés,226,074,86.78
2019-07,030,Total América,28074,Leganés,471,074,86.78
2019-07,031,Total América del Norte,28074,Leganés,215,074,86.78
2019-07,033,Total Sudamérica,28074,Leganés,249,074,86.78
2019-07,040,Total Asia,28074,Leganés,391,074,86.78
2019-07,102,Austria,28074,Leganés,230,074,92.57
2019-07,103,Bélgica,28074,Leganés,73,074,85.46
2019-07,107,Dinamarca,28074,Leganés,44,074,78.39
2019-07,110,Francia,28074,Leganés,885,074,76.36
2019-07,113,Irlanda,28074,Leganés,89,074,88.95
2019-07,115,Italia,28074,Leganés,140,074,88.99
2019-07,117,Luxemburgo,28074,Leganés,143,074,86.78
2019-07,121,Países Bajos,28074,Leganés,594,074,78.92
2019-07,122,Polonia,28074,Leganés,80,074,60.79
2019-07,123,Portugal,28074,Leganés,165,074,93.65
2019-07,125,Reino Unido,28074,Leganés,254,074,123.22
2019-07,126,Alemania,28074,Leganés,384,074,102.04
2019-07,128,Rumania,28074,Leganés,104,074,109.21
2019-07,131,Suecia,28074,Leganés,193,074,72.9
2019-07,132,Suiza,28074,Leganés,36,074,183.3
2019-07,135,Ucrania,28074,Leganés,59,074,86.78
2019-07,220,Guinea ecuatorial,28074,Leganés,55,074,86.78
2019-07,228,Marruecos,28074,Leganés,121,074,86.78
2019-07,234,Nigeria,28074,Leganés,35,074,86.78
2019-07,302,EE.UU.,28074,Leganés,173,074,119.05
2019-07,342,Brasil,28074,Leganés,35,074,117.09
2019-07,343,Colombia,28074,Leganés,120,074,162.67
2019-07,407,China,28074,Leganés,228,074,359.08
2019-07,430,Republica de corea - corea del sur,28074,Leganés,124,074,116.04
2019-07,000,Total,28075,Loeches,458,075,86.78
2019-07,010,Total Europa,28075,Loeches,371,075,86.78
2019-07,011,Total Unión Europea,28075,Loeches,335,075,86.78
2019-07,030,Total América,28075,Loeches,48,075,86.78
2019-07,102,Austria,28075,Loeches,33,075,92.57
2019-07,110,Francia,28075,Loeches,88,075,76.36
2019-07,115,Italia,28075,Loeches,33,075,88.99
2019-07,121,Países Bajos,28075,Loeches,64,075,78.92
2019-07,126,Alemania,28075,Loeches,39,075,102.04
2019-07,131,Suecia,28075,Loeches,38,075,72.9
2019-07,000,Total,28076,Lozoya,39,076,86.78
2019-07,000,Total,28079,Madrid,427075,079,86.78
2019-07,010,Total Europa,28079,Madrid,244536,079,86.78
2019-07,011,Total Unión Europea,28079,Madrid,180533,079,86.78
2019-07,020,Total África,28079,Madrid,7885,079,86.78
2019-07,030,Total América,28079,Madrid,132241,079,86.78
2019-07,031,Total América del Norte,28079,Madrid,85255,079,86.78
2019-07,032,Total Centroamérica y Caribe,28079,Madrid,3036,079,86.78
2019-07,033,Total Sudamérica,28079,Madrid,43950,079,86.78
2019-07,040,Total Asia,28079,Madrid,40061,079,86.78
2019-07,050,Total Oceanía,28079,Madrid,2352,079,86.78
2019-07,101,Albania,28079,Madrid,104,079,86.78
2019-07,102,Austria,28079,Madrid,10347,079,92.57
2019-07,103,Bélgica,28079,Madrid,6788,079,85.46
2019-07,104,Bulgaria,28079,Madrid,921,079,86.78
2019-07,106,Chipre,28079,Madrid,283,079,86.78
2019-07,107,Dinamarca,28079,Madrid,2786,079,78.39
2019-07,109,Finlandia,28079,Madrid,1148,079,66.34
2019-07,110,Francia,28079,Madrid,43407,079,76.36
2019-07,111,Grecia,28079,Madrid,1537,079,86.78
2019-07,112,Hungria,28079,Madrid,952,079,86.78
2019-07,113,Irlanda,28079,Madrid,5304,079,88.95
2019-07,114,Islandia,28079,Madrid,294,079,86.78
2019-07,115,Italia,28079,Madrid,25288,079,88.99
2019-07,116,Liechtenstein,28079,Madrid,500,079,86.78
2019-07,117,Luxemburgo,28079,Madrid,2151,079,86.78
2019-07,118,Malta,28079,Madrid,475,079,86.78
2019-07,120,Noruega,28079,Madrid,1292,079,86.36
2019-07,121,Países Bajos,28079,Madrid,26777,079,78.92
2019-07,122,Polonia,28079,Madrid,3521,079,60.79
2019-07,123,Portugal,28079,Madrid,16583,079,93.65
2019-07,124,Andorra,28079,Madrid,203,079,150.19
2019-07,125,Reino Unido,28079,Madrid,48315,079,123.22
2019-07,126,Alemania,28079,Madrid,20965,079,102.04
2019-07,128,Rumania,28079,Madrid,3036,079,109.21
2019-07,131,Suecia,28079,Madrid,4590,079,72.9
2019-07,132,Suiza,28079,Madrid,6152,079,183.3
2019-07,135,Ucrania,28079,Madrid,1772,079,86.78
2019-07,136,Letonia,28079,Madrid,246,079,86.78
2019-07,137,Moldavia / moldava,28079,Madrid,60,079,86.78
2019-07,138,Bielorrusia / belarus,28079,Madrid,119,079,86.78
2019-07,139,Georgia,28079,Madrid,142,079,86.78
2019-07,141,Estonia,28079,Madrid,607,079,86.78
2019-07,142,Lituania,28079,Madrid,408,079,86.78
2019-07,143,República Checa,28079,Madrid,1216,079,86.78
2019-07,144,Eslovaquia,28079,Madrid,454,079,86.78
2019-07,145,Bosnia-herzegovina,28079,Madrid,45,079,86.78
2019-07,146,Croacia,28079,Madrid,458,079,86.78
2019-07,147,Eslovenia,28079,Madrid,285,079,86.78
2019-07,148,Armenia,28079,Madrid,90,079,86.78
2019-07,154,Rusia,28079,Madrid,4354,079,94.32
2019-07,156,Macedonia,28079,Madrid,36,079,86.78
2019-07,157,Serbia,28079,Madrid,337,079,86.78
2019-07,174,Gibraltar,28079,Madrid,181,079,86.78
2019-07,202,Angola,28079,Madrid,99,079,86.78
2019-07,203,Argelia,28079,Madrid,520,079,86.78
2019-07,208,Camerun,28079,Madrid,79,079,86.78
2019-07,211,Costa de marfil,28079,Madrid,66,079,86.78
2019-07,213,Egipto,28079,Madrid,747,079,86.78
2019-07,215,Gabon,28079,Madrid,53,079,86.78
2019-07,217,Ghana,28079,Madrid,169,079,86.78
2019-07,220,Guinea ecuatorial,28079,Madrid,525,079,86.78
2019-07,221,Kenia,28079,Madrid,174,079,86.78
2019-07,224,Libia,28079,Madrid,77,079,86.78
2019-07,227,Mali,28079,Madrid,58,079,86.78
2019-07,228,Marruecos,28079,Madrid,3620,079,86.78
2019-07,230,Mauritania,28079,Madrid,54,079,86.78
2019-07,231,Mozambique,28079,Madrid,81,079,86.78
2019-07,234,Nigeria,28079,Madrid,251,079,86.78
2019-07,236,Sudafrica,28079,Madrid,539,079,86.78
2019-07,239,Senegal,28079,Madrid,163,079,86.78
2019-07,248,Túnez,28079,Madrid,414,079,86.78
2019-07,250,Republica democratica del congo,28079,Madrid,34,079,86.78
2019-07,301,Canada,28079,Madrid,3312,079,99.5
2019-07,302,EE.UU.,28079,Madrid,60577,079,119.05
2019-07,303,Mexico,28079,Madrid,21366,079,133.35
2019-07,314,Costa rica,28079,Madrid,355,079,86.78
2019-07,315,Cuba,28079,Madrid,63,079,86.78
2019-07,317,El salvador,28079,Madrid,233,079,86.78
2019-07,319,Guatemala,28079,Madrid,537,079,86.78
2019-07,321,Honduras,28079,Madrid,328,079,86.78
2019-07,322,Jamaica,28079,Madrid,78,079,86.78
2019-07,323,Nicaragua,28079,Madrid,250,079,86.78
2019-07,324,Panama,28079,Madrid,588,079,86.78
2019-07,326,Republica dominicana,28079,Madrid,573,079,86.78
2019-07,340,Argentina,28079,Madrid,11231,079,86.91
2019-07,342,Brasil,28079,Madrid,7827,079,117.09
2019-07,343,Colombia,28079,Madrid,8578,079,162.67
2019-07,344,Chile,28079,Madrid,3066,079,116.45
2019-07,345,Ecuador,28079,Madrid,1385,079,86.78
2019-07,347,Paraguay,28079,Madrid,423,079,86.78
2019-07,348,Peru,28079,Madrid,5246,079,86.78
2019-07,350,Uruguay,28079,Madrid,4069,079,86.78
2019-07,351,Venezuela,28079,Madrid,1809,079,86.78
2019-07,402,Arabia saudita,28079,Madrid,1733,079,86.78
2019-07,403,Bahrein,28079,Madrid,103,079,86.78
2019-07,407,China,28079,Madrid,15746,079,359.08
2019-07,408,Emiratos arabes unidos,28079,Madrid,2242,079,177.95
2019-07,409,Filipinas,28079,Madrid,755,079,86.78
2019-07,410,India,28079,Madrid,2624,079,86.78
2019-07,411,Indonesia,28079,Madrid,408,079,86.78
2019-07,412,Iraq,28079,Madrid,86,079,86.78
2019-07,413,Iran,28079,Madrid,143,079,86.78
2019-07,414,Israel,28079,Madrid,4973,079,86.78
2019-07,415,Japón,28079,Madrid,4383,079,116.41
2019-07,416,Jordania,28079,Madrid,180,079,86.78
2019-07,418,Kuwait,28079,Madrid,140,079,86.78
2019-07,420,Libano,28079,Madrid,493,079,86.78
2019-07,421,Malasia,28079,Madrid,236,079,86.78
2019-07,425,Oman,28079,Madrid,159,079,86.78
2019-07,426,Pakistan,28079,Madrid,73,079,86.78
2019-07,427,Qatar,28079,Madrid,909,079,86.78
2019-07,430,Republica de corea - corea del sur,28079,Madrid,1796,079,116.04
2019-07,432,Singapur,28079,Madrid,557,079,86.78
2019-07,434,Sri lanka,28079,Madrid,55,079,86.78
2019-07,435,Tailandia,28079,Madrid,390,079,86.78
2019-07,436,Turquia,28079,Madrid,906,079,91.33
2019-07,437,Vietnan,28079,Madrid,216,079,86.78
2019-07,442,Azerbaiyan,28079,Madrid,62,079,86.78
2019-07,443,Kazajstan,28079,Madrid,143,079,86.78
2019-07,499,Asia,28079,Madrid,446,079,86.78
2019-07,501,Australia,28079,Madrid,2037,079,92.32
2019-07,504,Nueva zelanda,28079,Madrid,312,079,86.78
2019-07,000,Total,28080,Majadahonda,3422,080,86.78
2019-07,010,Total Europa,28080,Majadahonda,2726,080,86.78
2019-07,011,Total Unión Europea,28080,Majadahonda,2405,080,86.78
2019-07,020,Total África,28080,Majadahonda,42,080,86.78
2019-07,030,Total América,28080,Majadahonda,455,080,86.78
2019-07,031,Total América del Norte,28080,Majadahonda,299,080,86.78
2019-07,033,Total Sudamérica,28080,Majadahonda,151,080,86.78
2019-07,040,Total Asia,28080,Majadahonda,195,080,86.78
2019-07,102,Austria,28080,Majadahonda,465,080,92.57
2019-07,103,Bélgica,28080,Majadahonda,40,080,85.46
2019-07,107,Dinamarca,28080,Majadahonda,54,080,78.39
2019-07,110,Francia,28080,Majadahonda,490,080,76.36
2019-07,113,Irlanda,28080,Majadahonda,43,080,88.95
2019-07,115,Italia,28080,Majadahonda,89,080,88.99
2019-07,117,Luxemburgo,28080,Majadahonda,86,080,86.78
2019-07,121,Países Bajos,28080,Majadahonda,675,080,78.92
2019-07,123,Portugal,28080,Majadahonda,84,080,93.65
2019-07,125,Reino Unido,28080,Majadahonda,238,080,123.22
2019-07,126,Alemania,28080,Majadahonda,251,080,102.04
2019-07,131,Suecia,28080,Majadahonda,83,080,72.9
2019-07,132,Suiza,28080,Majadahonda,46,080,183.3
2019-07,228,Marruecos,28080,Majadahonda,38,080,86.78
2019-07,302,EE.UU.,28080,Majadahonda,241,080,119.05
2019-07,340,Argentina,28080,Majadahonda,36,080,86.91
2019-07,343,Colombia,28080,Majadahonda,52,080,162.67
2019-07,407,China,28080,Majadahonda,151,080,359.08
2019-07,000,Total,28082,Manzanares el Real,317,082,86.78
2019-07,010,Total Europa,28082,Manzanares el Real,270,082,86.78
2019-07,011,Total Unión Europea,28082,Manzanares el Real,213,082,86.78
2019-07,030,Total América,28082,Manzanares el Real,35,082,86.78
2019-07,110,Francia,28082,Manzanares el Real,86,082,76.36
2019-07,121,Países Bajos,28082,Manzanares el Real,47,082,78.92
2019-07,125,Reino Unido,28082,Manzanares el Real,54,082,123.22
2019-07,126,Alemania,28082,Manzanares el Real,40,082,102.04
2019-07,000,Total,28083,Meco,555,083,86.78
2019-07,010,Total Europa,28083,Meco,485,083,86.78
2019-07,011,Total Unión Europea,28083,Meco,437,083,86.78
2019-07,030,Total América,28083,Meco,47,083,86.78
