ccaa,CPRO,CMUN,dist,secc,t1_1,t2_1,t2_2,t3_1,t4_1,t4_2,t4_3,t5_1,t6_1,t7_1,t8_1,t9_1,t10_1,t11_1,t12_1,id_zona,nombre_zona
13,28,079,08,112,1112,0.5674,0.4326,44.0953,0.1502,0.6385,0.2113,0.0971,0.134,0.0339,0.0233,0.1905,0.2768,0.3788,0.5238,282,Virgen de Begoña
13,28,079,08,113,948,0.5538,0.4462,46.6403,0.1266,0.6086,0.2648,0.1297,0.2363,0.0423,0.0326,0.3816,0.1374,0.4396,0.5097,094,Fuencarral
13,28,079,08,114,929,0.5264,0.4736,40.8181,0.1647,0.6695,0.1658,0.1399,0.239,0.0464,0.0309,0.241,0.2572,0.4317,0.5812,094,Fuencarral
13,28,079,08,115,1117,0.5184,0.4816,40.7914,0.1674,0.6732,0.1594,0.1835,0.2874,0.0312,0.0204,0.2215,0.2243,0.4462,0.5753,094,Fuencarral
13,28,079,08,116,856,0.5397,0.4603,44.2921,0.1285,0.6554,0.2161,0.1986,0.3341,0.0643,0.0442,0.2842,0.1418,0.4544,0.5295,094,Fuencarral
13,28,079,08,117,931,0.5521,0.4479,44.1933,0.1224,0.6821,0.1955,0.2159,0.3437,0.06,0.0404,0.317,0.1525,0.4627,0.5459,094,Fuencarral
13,28,079,08,119,1648,0.554,0.446,44.3519,0.1541,0.6456,0.2002,0.1632,0.2646,0.0438,0.0301,0.3558,0.1139,0.5022,0.5667,094,Fuencarral
13,28,079,08,120,1112,0.5459,0.4541,43.3309,0.1349,0.6897,0.1754,0.1996,0.3363,0.0478,0.0322,0.3191,0.1533,0.4709,0.5561,094,Fuencarral
13,28,079,08,121,1422,0.5288,0.4712,45.602,0.1238,0.6568,0.2194,0.071,0.1238,0.0385,0.0257,0.2095,0.2315,0.4077,0.5305,094,Fuencarral
13,28,079,08,122,860,0.5291,0.4709,47.4628,0.114,0.6105,0.2756,0.0965,0.1651,0.0328,0.0249,0.1627,0.2332,0.3753,0.4895,094,Fuencarral
13,28,079,08,123,1382,0.5311,0.4689,40.7402,0.1563,0.6903,0.1534,0.1983,0.3003,0.0497,0.0352,0.3285,0.15,0.5103,0.6003,094,Fuencarral
13,28,079,08,124,1727,0.5489,0.4511,43.7788,0.1338,0.6572,0.209,0.1639,0.2658,0.0515,0.0368,0.2948,0.1321,0.4873,0.5615,094,Fuencarral
13,28,079,08,125,1278,0.5211,0.4789,39.5211,0.1753,0.6823,0.1424,0.1847,0.266,0.0493,0.037,0.4013,0.1581,0.5304,0.63,094,Fuencarral
13,28,079,08,126,1534,0.5482,0.4518,45.4596,0.1317,0.6291,0.2392,0.1349,0.2438,0.0616,0.0435,0.3423,0.1344,0.4595,0.5308,094,Fuencarral
13,28,079,08,128,3451,0.503,0.497,30.6836,0.3422,0.6172,0.0406,0.095,0.1466,0.0736,0.0678,0.8013,0.0469,0.7432,0.7797,140,Las Tablas
13,28,079,08,129,804,0.541,0.459,63.7998,0.0808,0.3221,0.597,0.1182,0.1704,0.0162,0.0108,0.1854,0.1977,0.1867,0.2327,176,Montecarmelo
13,28,079,08,130,515,0.3534,0.6466,46.3262,0.0214,0.7573,0.2214,0.0777,0.1553,0.0972,0.0853,0.369,0.0386,0.5933,0.6171,176,Montecarmelo
13,28,079,08,131,1723,0.5049,0.4951,31.6843,0.3268,0.6216,0.0517,0.0685,0.1213,0.0828,0.0741,0.6276,0.0742,0.656,0.7086,173,Mirasierra
13,28,079,08,132,951,0.5226,0.4774,42.4543,0.1809,0.5962,0.2229,0.0757,0.1272,0.1027,0.1001,0.7022,0.0652,0.4236,0.4531,173,Mirasierra
13,28,079,08,133,779,0.5417,0.4583,42.9127,0.1836,0.5982,0.2182,0.0475,0.0911,0.1053,0.0975,0.6572,0.0931,0.4748,0.5236,173,Mirasierra
13,28,079,08,134,1448,0.5276,0.4724,43.3474,0.1747,0.5739,0.2514,0.0856,0.1409,0.0929,0.087,0.687,0.0436,0.4586,0.4795,173,Mirasierra
13,28,079,08,135,2473,0.5245,0.4755,37.5055,0.2139,0.6741,0.112,0.057,0.1047,0.1301,0.1152,0.68,0.0695,0.5509,0.5921,173,Mirasierra
13,28,079,08,136,1314,0.5282,0.4718,49.1438,0.1377,0.5091,0.3531,0.0616,0.1012,0.0618,0.0547,0.4678,0.0907,0.3892,0.4281,173,Mirasierra
13,28,079,08,137,1742,0.5534,0.4466,43.7336,0.1797,0.562,0.2583,0.062,0.1274,0.0952,0.0917,0.697,0.041,0.4416,0.4605,173,Mirasierra
13,28,079,08,138,1232,0.5446,0.4554,41.974,0.1745,0.6266,0.1989,0.0852,0.1477,0.1013,0.1003,0.6559,0.0387,0.4641,0.4828,173,Mirasierra
13,28,079,08,139,3576,0.5081,0.4919,27.3708,0.3812,0.5937,0.0252,0.0442,0.0741,0.0596,0.0556,0.7899,0.0529,0.7849,0.8287,173,Mirasierra
13,28,079,08,140,847,0.5195,0.4805,49.7237,0.0956,0.5667,0.3377,0.0649,0.1299,0.0627,0.0548,0.4452,0.0966,0.4151,0.4595,096,Fuentelarreina
13,28,079,08,141,1012,0.5208,0.4792,49.9071,0.1057,0.5306,0.3636,0.0277,0.0711,0.0541,0.0442,0.5646,0.0799,0.3945,0.4287,096,Fuentelarreina
13,28,079,08,142,1241,0.506,0.494,44.9162,0.1442,0.6237,0.2321,0.0338,0.0669,0.0537,0.0471,0.4652,0.1185,0.4765,0.5405,096,Fuentelarreina
13,28,079,08,143,1352,0.5348,0.4652,43.7604,0.1842,0.5547,0.2611,0.0429,0.0991,0.0734,0.0689,0.7235,0.0645,0.4869,0.5204,096,Fuentelarreina
13,28,079,08,144,1522,0.5283,0.4717,48.5414,0.1261,0.542,0.3318,0.0276,0.0624,0.0556,0.0534,0.6519,0.0723,0.4436,0.4782,053,Ciudad de los Periodistas
13,28,079,08,145,1359,0.5408,0.4592,48.3142,0.1398,0.5475,0.3127,0.0419,0.0898,0.065,0.0607,0.6407,0.0772,0.4602,0.4987,096,Fuentelarreina
13,28,079,08,146,1479,0.522,0.478,48.4834,0.1278,0.5098,0.3624,0.0216,0.0473,0.0496,0.045,0.6721,0.0556,0.4341,0.4597,053,Ciudad de los Periodistas
13,28,079,08,147,1571,0.5379,0.4621,43.8829,0.1674,0.5805,0.2521,0.0465,0.1082,0.0917,0.0879,0.6216,0.0457,0.4151,0.435,173,Mirasierra
13,28,079,08,148,1891,0.5325,0.4675,45.6473,0.1306,0.6452,0.2242,0.0338,0.0793,0.0669,0.0608,0.6022,0.0914,0.5201,0.5724,204,Peñagrande
13,28,079,08,149,704,0.544,0.456,51.7472,0.0795,0.5568,0.3636,0.054,0.0838,0.0432,0.0324,0.3735,0.1496,0.3596,0.4228,204,Peñagrande
13,28,079,08,150,1228,0.5326,0.4674,46.3453,0.1344,0.5855,0.2801,0.0529,0.1164,0.0677,0.063,0.699,0.0442,0.4675,0.4892,205,Pilar
13,28,079,08,151,873,0.5235,0.4765,49.882,0.0859,0.5922,0.3219,0.0527,0.0813,0.0602,0.0501,0.5075,0.1155,0.4223,0.4774,096,Fuentelarreina
13,28,079,08,152,1688,0.5213,0.4787,41.5403,0.2026,0.5675,0.2299,0.0379,0.096,0.1055,0.104,0.7548,0.0723,0.4577,0.4933,173,Mirasierra
13,28,079,08,153,1594,0.5182,0.4818,42.5263,0.1079,0.7635,0.1286,0.0577,0.1148,0.1273,0.1048,0.5429,0.096,0.5563,0.6153,094,Fuencarral
13,28,079,08,154,1664,0.5252,0.4748,38.8882,0.2061,0.6641,0.1298,0.0294,0.0595,0.1022,0.0977,0.7275,0.0636,0.5685,0.6071,173,Mirasierra
13,28,079,08,155,1606,0.5286,0.4714,40.8935,0.1588,0.7217,0.1196,0.0237,0.0654,0.1177,0.1036,0.6195,0.089,0.5685,0.624,173,Mirasierra
13,28,079,08,156,1339,0.5205,0.4795,45.5534,0.0896,0.7155,0.1949,0.0336,0.0769,0.0976,0.0804,0.6103,0.079,0.5258,0.571,173,Mirasierra
13,28,079,08,157,863,0.5295,0.4705,45.3071,0.1611,0.5678,0.2711,0.0718,0.1124,0.0401,0.0359,0.6146,0.0854,0.5028,0.5497,204,Peñagrande
13,28,079,08,158,1498,0.5167,0.4833,42.5701,0.2009,0.5427,0.2563,0.0374,0.0814,0.0911,0.0877,0.6926,0.0565,0.4745,0.5029,173,Mirasierra
13,28,079,08,159,2006,0.5289,0.4711,42.5957,0.1366,0.6919,0.1715,0.0708,0.1266,0.1189,0.1045,0.6443,0.0645,0.5277,0.5641,094,Fuencarral
13,28,079,08,160,2808,0.4879,0.5121,30.1186,0.3761,0.5837,0.0402,0.0776,0.1207,0.0508,0.0457,0.7791,0.0537,0.7449,0.7871,140,Las Tablas
13,28,079,08,161,2028,0.5187,0.4813,30.8876,0.30620000000000003,0.6637,0.0301,0.1228,0.1647,0.0498,0.0448,0.8294,0.0573,0.7605,0.8067,140,Las Tablas
13,28,079,08,162,1502,0.52,0.48,39.8915,0.1638,0.729,0.1072,0.0639,0.1025,0.1322,0.1186,0.6553,0.0697,0.5947,0.6393,094,Fuencarral
13,28,079,08,163,1853,0.5197,0.4803,42.8996,0.1387,0.6972,0.1641,0.034,0.0858,0.1046,0.0883,0.6617,0.0778,0.5125,0.5558,173,Mirasierra
13,28,079,08,164,2925,0.5275,0.4725,32.5897,0.3132,0.6427,0.0441,0.0564,0.0916,0.0682,0.0617,0.7511,0.0581,0.7262,0.771,176,Montecarmelo
13,28,079,08,165,2428,0.5041,0.4959,31.7414,0.3381,0.61,0.0519,0.0445,0.0774,0.0834,0.0784,0.7561,0.0505,0.7013,0.7386,176,Montecarmelo
13,28,079,08,166,1669,0.4991,0.5009,35.3685,0.2451,0.6759,0.0791,0.1372,0.1762,0.0476,0.0405,0.4603,0.1754,0.5524,0.6698,140,Las Tablas
13,28,079,08,167,4048,0.5119,0.4881,30.4004,0.3651,0.5966,0.0383,0.0781,0.1248,0.0833,0.0786,0.7833,0.0382,0.7245,0.7533,140,Las Tablas
13,28,079,08,168,1399,0.5046,0.4954,30.8785,0.3345,0.6254,0.04,0.0636,0.1272,0.0612,0.0451,0.6273,0.0857,0.7336,0.8024,140,Las Tablas
13,28,079,08,169,2940,0.5184,0.4816,31.1929,0.3473,0.6048,0.048,0.0425,0.0721,0.0594,0.0526,0.7645,0.0513,0.7613,0.8025,176,Montecarmelo
13,28,079,08,170,2842,0.5081,0.4919,30.8649,0.3554,0.6052,0.0394,0.0644,0.1066,0.06,0.0535,0.7626,0.0638,0.73740000000000006,0.7877,140,Las Tablas
13,28,079,08,171,1703,0.5115,0.4885,31.7616,0.3564,0.589,0.0546,0.064,0.1216,0.063,0.0557,0.75,0.0678,0.7281,0.781,140,Las Tablas
13,28,079,08,172,2284,0.5123,0.4877,32.3529,0.3161,0.6357,0.0482,0.1051,0.1738,0.0499,0.0435,0.7407,0.0722,0.7401,0.7977,140,Las Tablas
13,28,079,08,173,2092,0.5072,0.4928,30.619,0.3432,0.619,0.0378,0.065,0.1042,0.0619,0.0582,0.7664,0.0645,0.7183,0.7678,140,Las Tablas
13,28,079,08,174,1827,0.5189,0.4811,35.8708,0.2315,0.7077,0.0608,0.0969,0.1319,0.0926,0.0791,0.6617,0.0601,0.6574,0.6994,140,Las Tablas
13,28,079,08,175,1240,0.4855,0.5145,35.4194,0.2581,0.6323,0.1097,0.0452,0.0992,0.1152,0.1141,0.7533,0.0405,0.5663,0.5902,140,Las Tablas
13,28,079,08,176,3346,0.5096,0.4904,30.2322,0.3607,0.61240000000000006,0.0269,0.052,0.0867,0.087,0.0804,0.7499,0.0373,0.7237,0.7518,140,Las Tablas
13,28,079,08,177,1344,0.5223,0.4777,40.6138,0.1414,0.7716,0.0871,0.0275,0.0677,0.1161,0.0971,0.5806,0.0895,0.6256,0.6872,140,Las Tablas
13,28,079,08,178,2148,0.5,0.5,32.0736,0.304,0.6494,0.0466,0.0512,0.0871,0.0696,0.0595,0.7505,0.064,0.7144,0.7632,140,Las Tablas
13,28,079,08,179,1456,0.5055,0.4945,33.1738,0.2857,0.6635,0.0508,0.0982,0.1806,0.0692,0.0548,0.726,0.0587,0.725,0.7702,140,Las Tablas
13,28,079,08,180,1034,0.5222,0.4778,42.675,0.1083,0.7669,0.1248,0.0309,0.0696,0.1106,0.0922,0.5922,0.1023,0.5521,0.615,140,Las Tablas
13,28,079,08,181,2221,0.511,0.489,34.5268,0.2697,0.6263,0.104,0.0419,0.0779,0.1073,0.0999,0.7411,0.0492,0.6079,0.6393,140,Las Tablas
13,28,079,08,182,1659,0.5154,0.4846,42.7245,0.1772,0.5877,0.2351,0.0374,0.1025,0.0886,0.0842,0.7158,0.0467,0.493,0.5172,140,Las Tablas
13,28,079,08,183,2056,0.5219,0.4781,31.6999,0.3298,0.6172,0.053,0.0472,0.0861,0.0718,0.0689,0.7671,0.0612,0.7119,0.7583,140,Las Tablas
13,28,079,08,184,1646,0.4891,0.5109,32.0091,0.3287,0.6245,0.0468,0.062,0.1039,0.086,0.0742,0.7719,0.0486,0.7086,0.7448,140,Las Tablas
13,28,079,08,185,1670,0.518,0.482,33.2581,0.3048,0.6503,0.0449,0.0389,0.0838,0.0672,0.0586,0.7071,0.0661,0.7183,0.7692,140,Las Tablas
13,28,079,08,186,1598,0.4987,0.5013,30.7778,0.3598,0.6008,0.0394,0.0845,0.1408,0.044,0.0381,0.7664,0.0683,0.7732,0.8299,140,Las Tablas
13,28,079,08,187,2422,0.5153,0.4847,31.4377,0.3175,0.6511,0.0314,0.1424,0.1941,0.0575,0.0526,0.7907,0.042,0.7459,0.7786,140,Las Tablas
13,28,079,08,188,1906,0.5,0.5,34.8673,0.2844,0.6553,0.0603,0.0509,0.0944,0.0667,0.0587,0.6393,0.0703,0.7075,0.761,140,Las Tablas
13,28,079,09,001,1173,0.5524,0.4476,48.2259,0.0921,0.6496,0.2583,0.0682,0.1338,0.0648,0.0545,0.5793,0.1153,0.5042,0.57,045,Casa de Campo
13,28,079,09,002,1300,0.5177,0.4823,45.8354,0.0892,0.6885,0.2223,0.1423,0.1915,0.0625,0.0515,0.5245,0.0803,0.4738,0.5152,045,Casa de Campo
13,28,079,09,004,1462,0.5527,0.4473,48.2408,0.0848,0.6765,0.2387,0.1074,0.1717,0.068,0.0613,0.5037,0.1136,0.5015,0.5658,045,Casa de Campo
13,28,079,09,005,908,0.5231,0.4769,46.1861,0.109,0.6696,0.2214,0.109,0.1729,0.0593,0.0482,0.4697,0.1071,0.5253,0.5884,045,Casa de Campo
13,28,079,09,006,760,0.5329,0.4671,49.1829,0.1013,0.6303,0.2684,0.0671,0.1171,0.0615,0.0527,0.4758,0.0942,0.5066,0.5593,045,Casa de Campo
13,28,079,09,007,965,0.544,0.456,45.8041,0.143,0.6249,0.2321,0.0881,0.1285,0.0677,0.0556,0.5502,0.1199,0.4704,0.5345,045,Casa de Campo
13,28,079,09,008,1196,0.541,0.459,49.3386,0.107,0.5962,0.2968,0.0594,0.1179,0.0908,0.0833,0.7069,0.0808,0.4794,0.5215,045,Casa de Campo
13,28,079,09,009,1039,0.5525,0.4475,47.7613,0.0953,0.6554,0.2493,0.1116,0.1781,0.067,0.0617,0.5521,0.0911,0.5096,0.5606,045,Casa de Campo
13,28,079,09,010,2444,0.5115,0.4885,47.8449,0.0831,0.6948,0.2222,0.0851,0.1309,0.0808,0.0776,0.614,0.1364,0.4547,0.5266,045,Casa de Campo
13,28,079,09,011,1338,0.5045,0.4955,46.4694,0.0927,0.6756,0.2317,0.1637,0.2474,0.0593,0.0527,0.6606,0.1201,0.5008,0.5692,023,Argüelles
13,28,079,09,012,676,0.5385,0.4615,45.7145,0.0917,0.6908,0.2175,0.1642,0.2396,0.0668,0.0651,0.6352,0.1086,0.5081,0.57,023,Argüelles
13,28,079,09,013,1237,0.5303,0.4697,45.3032,0.1043,0.6669,0.2288,0.1876,0.2805,0.0659,0.0578,0.6047,0.1012,0.5208,0.5794,023,Argüelles
13,28,079,09,014,1917,0.519,0.481,45.9264,0.0882,0.6865,0.2254,0.1654,0.2567,0.0624,0.0601,0.6945,0.0869,0.5109,0.5595,023,Argüelles
13,28,079,09,015,1585,0.547,0.453,46.0845,0.1091,0.636,0.2549,0.1211,0.1823,0.0807,0.0737,0.6707,0.1082,0.461,0.517,023,Argüelles
13,28,079,09,016,892,0.5706,0.4294,44.7836,0.102,0.6715,0.2265,0.1917,0.2758,0.0674,0.0599,0.6417,0.0995,0.4856,0.5393,023,Argüelles
13,28,079,09,017,1135,0.5507,0.4493,46.415,0.0899,0.6529,0.2573,0.1242,0.1877,0.062,0.06,0.6767,0.092,0.4966,0.547,023,Argüelles
13,28,079,09,018,1358,0.5324,0.4676,46.4389,0.1097,0.6451,0.2452,0.092,0.1664,0.0819,0.0728,0.7213,0.0681,0.5203,0.5583,023,Argüelles
13,28,079,09,019,1494,0.5917,0.4083,51.0335,0.1017,0.5582,0.34,0.071,0.1292,0.0551,0.0537,0.6923,0.0767,0.4396,0.4762,023,Argüelles
13,28,079,09,020,887,0.5569,0.4431,47.8072,0.1037,0.6291,0.2672,0.0913,0.1759,0.0755,0.0704,0.6969,0.0538,0.4868,0.5145,023,Argüelles
13,28,079,09,021,1020,0.5314,0.4686,48.4324,0.0863,0.6216,0.2922,0.102,0.1735,0.0794,0.0719,0.7028,0.0707,0.4657,0.5011,023,Argüelles
13,28,079,09,022,1082,0.5444,0.4556,47.4085,0.0878,0.6562,0.256,0.1349,0.2126,0.076,0.0709,0.696,0.0732,0.4873,0.5258,023,Argüelles
13,28,079,09,023,1797,0.5793,0.4207,44.0011,0.0885,0.7067,0.2048,0.2193,0.3283,0.0696,0.0641,0.5598,0.1007,0.4963,0.5519,023,Argüelles
13,28,079,09,024,745,0.5423,0.4577,45.1235,0.1168,0.647,0.2362,0.1114,0.1852,0.0851,0.0775,0.7052,0.0784,0.5182,0.5623,023,Argüelles
13,28,079,09,025,952,0.5578,0.4422,45.5252,0.1166,0.6523,0.2311,0.1282,0.1954,0.0904,0.0844,0.6504,0.063,0.5125,0.547,023,Argüelles
13,28,079,09,026,1246,0.5465,0.4535,43.1661,0.114,0.6926,0.1934,0.1966,0.2881,0.0743,0.0661,0.615,0.077,0.5317,0.5761,023,Argüelles
13,28,079,09,028,1610,0.541,0.459,48.4106,0.0932,0.636,0.2708,0.0901,0.1652,0.0877,0.0795,0.6623,0.0627,0.4918,0.5247,023,Argüelles
13,28,079,09,029,1028,0.5136,0.4864,45.0924,0.143,0.6333,0.2237,0.07,0.1148,0.0908,0.084,0.6799,0.0791,0.5153,0.5596,023,Argüelles
13,28,079,09,030,1206,0.5539,0.4461,48.7131,0.1128,0.5962,0.291,0.0929,0.1509,0.0673,0.0626,0.6963,0.0718,0.471,0.5075,023,Argüelles
13,28,079,09,031,598,0.5702,0.4298,51.6873,0.0652,0.6271,0.3077,0.0619,0.1171,0.0519,0.0483,0.6225,0.1042,0.4615,0.5152,023,Argüelles
13,28,079,09,033,1251,0.5292,0.4708,44.8897,0.0719,0.6914,0.2366,0.191,0.2646,0.1835,0.1809,0.7545,0.101,0.3833,0.4264,266,Valdezarza
13,28,079,09,034,1544,0.524,0.476,46.6341,0.1185,0.6127,0.2688,0.0635,0.1043,0.1051,0.1021,0.7678,0.058,0.5011,0.532,266,Valdezarza
13,28,079,09,035,849,0.5465,0.4535,49.9682,0.1084,0.5665,0.3251,0.04,0.0883,0.0859,0.0753,0.7384,0.0738,0.4808,0.5192,266,Valdezarza
13,28,079,09,036,1084,0.5563,0.4437,44.047,0.1227,0.6458,0.2315,0.0766,0.1255,0.0915,0.0799,0.6583,0.0835,0.531,0.5794,266,Valdezarza
13,28,079,09,037,2342,0.5444,0.4556,44.7494,0.12,0.6546,0.2254,0.079,0.1264,0.1009,0.0956,0.7171,0.0677,0.5342,0.573,266,Valdezarza
13,28,079,09,038,1231,0.5467,0.4533,49.9667,0.1162,0.5524,0.3314,0.0601,0.1105,0.0469,0.0423,0.6379,0.0911,0.4494,0.4945,266,Valdezarza
13,28,079,09,039,1110,0.5559,0.4441,48.4892,0.1036,0.6126,0.2838,0.0631,0.1135,0.0814,0.0734,0.6241,0.0714,0.4704,0.5065,266,Valdezarza
13,28,079,09,040,907,0.5513,0.4487,48.3131,0.1125,0.6053,0.2822,0.0816,0.1555,0.0658,0.0596,0.6186,0.097,0.4857,0.5379,266,Valdezarza
13,28,079,09,041,1651,0.5064,0.4936,44.0303,0.1302,0.6541,0.21560000000000001,0.1296,0.1993,0.0717,0.0641,0.5717,0.0711,0.4916,0.5292,266,Valdezarza
13,28,079,09,043,1804,0.5377,0.4623,43.4756,0.1547,0.6197,0.2256,0.1037,0.1979,0.0767,0.0702,0.663,0.0431,0.4944,0.5167,266,Valdezarza
13,28,079,09,044,1168,0.5479,0.4521,45.4752,0.1755,0.5368,0.2877,0.0659,0.1259,0.0758,0.0685,0.702,0.0734,0.459,0.4953,266,Valdezarza
13,28,079,09,045,1052,0.5589,0.4411,42.7101,0.1854,0.5865,0.2281,0.0551,0.1046,0.1015,0.0945,0.734,0.0637,0.4971,0.5309,266,Valdezarza
13,28,079,09,046,1625,0.5305,0.4695,43.3594,0.1692,0.6018,0.2289,0.0732,0.1286,0.0756,0.0674,0.6667,0.0859,0.5044,0.5519,266,Valdezarza
13,28,079,09,047,1397,0.539,0.461,45.0766,0.1518,0.5999,0.2484,0.0866,0.1496,0.0675,0.0599,0.5848,0.0792,0.5004,0.5435,266,Valdezarza
13,28,079,09,049,1139,0.5698,0.4302,45.1686,0.1651,0.5672,0.2678,0.0896,0.1694,0.0578,0.0547,0.4869,0.1127,0.4469,0.5037,266,Valdezarza
13,28,079,09,050,813,0.556,0.444,46.7417,0.1304,0.5855,0.2841,0.1021,0.1747,0.0679,0.0566,0.488,0.0929,0.4696,0.5177,266,Valdezarza
13,28,079,09,051,1278,0.5485,0.4515,48.7308,0.097,0.5947,0.3083,0.0728,0.1307,0.0581,0.0511,0.5182,0.08,0.4783,0.5199,266,Valdezarza
13,28,079,09,052,1897,0.534,0.466,46.9088,0.1223,0.5788,0.2989,0.0817,0.1434,0.0577,0.0505,0.4691,0.1063,0.4492,0.5027,266,Valdezarza
13,28,079,09,053,849,0.5124,0.4876,43.4912,0.1178,0.735,0.1472,0.0495,0.1025,0.1095,0.0988,0.6328,0.0749,0.5768,0.6235,266,Valdezarza
13,28,079,09,054,1281,0.5277,0.4723,48.0984,0.1093,0.6159,0.2748,0.1421,0.2303,0.05,0.0386,0.3532,0.1371,0.4303,0.4987,266,Valdezarza
13,28,079,09,055,1675,0.5433,0.4567,49.5493,0.1116,0.5385,0.3499,0.0788,0.1391,0.0645,0.0565,0.5235,0.0928,0.414,0.4563,266,Valdezarza
13,28,079,09,056,2029,0.549,0.451,47.8748,0.1084,0.5914,0.3001,0.0621,0.1158,0.0619,0.0558,0.5727,0.0704,0.4815,0.518,266,Valdezarza
13,28,079,09,057,875,0.5783,0.4217,49.0709,0.096,0.6229,0.2811,0.1314,0.2503,0.0493,0.043,0.3578,0.1343,0.4564,0.5272,266,Valdezarza
13,28,079,09,058,915,0.5716,0.4284,48.0066,0.1235,0.5989,0.2776,0.1727,0.2754,0.0411,0.0299,0.3155,0.1253,0.4439,0.5075,266,Valdezarza
13,28,079,09,060,1560,0.5455,0.4545,47.4936,0.109,0.6372,0.2538,0.1436,0.2519,0.0496,0.0374,0.3396,0.1503,0.4676,0.5504,266,Valdezarza
13,28,079,09,061,947,0.5428,0.4572,45.1193,0.114,0.6621,0.2239,0.1932,0.301,0.0679,0.0524,0.2944,0.1913,0.3981,0.4923,266,Valdezarza
13,28,079,09,063,1407,0.5387,0.4613,45.7861,0.1279,0.6297,0.2424,0.1485,0.2253,0.0644,0.0522,0.3985,0.1688,0.4336,0.5216,266,Valdezarza
13,28,079,09,064,1489,0.5272,0.4728,45.726,0.1202,0.6602,0.2196,0.1813,0.266,0.0611,0.0466,0.3237,0.134,0.4588,0.5298,266,Valdezarza
13,28,079,09,065,1260,0.5317,0.4683,43.6968,0.1302,0.6762,0.1937,0.1865,0.323,0.0547,0.0447,0.2591,0.1903,0.4699,0.5803,266,Valdezarza
13,28,079,09,066,821,0.5505,0.4495,45.3946,0.1145,0.6638,0.2217,0.1425,0.2509,0.0619,0.0468,0.3343,0.1436,0.4759,0.5557,266,Valdezarza
13,28,079,09,067,817,0.5655,0.4345,44.6389,0.1151,0.683,0.202,0.1738,0.3354,0.0678,0.0512,0.2974,0.1731,0.4758,0.5754,266,Valdezarza
13,28,079,09,068,1033,0.5624,0.4376,46.7841,0.0968,0.6467,0.2565,0.1394,0.2691,0.0557,0.0397,0.3591,0.1934,0.4202,0.5209,266,Valdezarza
13,28,079,09,069,757,0.5363,0.4637,46.0713,0.1044,0.6605,0.2351,0.1493,0.2365,0.0737,0.0649,0.4395,0.1324,0.4543,0.5236,266,Valdezarza
13,28,079,09,070,987,0.5461,0.4539,46.227,0.155,0.5887,0.2563,0.0496,0.0811,0.054,0.0456,0.5084,0.0878,0.5108,0.56,266,Valdezarza
13,28,079,09,071,2953,0.5259,0.4741,36.1348,0.2526,0.6427,0.1046,0.0948,0.1575,0.106,0.1042,0.672,0.0402,0.5628,0.5863,020,Aravaca
13,28,079,09,072,2898,0.5397,0.4603,41.823,0.186,0.6228,0.1912,0.1021,0.1725,0.0793,0.0763,0.6626,0.058,0.5167,0.5485,020,Aravaca
13,28,079,09,073,3162,0.5357,0.4643,32.9273,0.2944,0.6278,0.0778,0.1069,0.1562,0.1009,0.1004,0.7409,0.044,0.5849,0.6118,020,Aravaca
13,28,079,09,074,1536,0.5521,0.4479,44.0501,0.1484,0.6322,0.2194,0.1803,0.2428,0.0489,0.0436,0.4924,0.081,0.4946,0.5382,020,Aravaca
13,28,079,09,075,2602,0.5592,0.4408,40.7978,0.1899,0.6403,0.1699,0.1238,0.1952,0.0882,0.083,0.6034,0.0701,0.5038,0.5417,020,Aravaca
13,28,079,09,076,1009,0.5441,0.4559,44.4658,0.1199,0.6789,0.2012,0.2854,0.3964,0.0417,0.0338,0.2782,0.1356,0.4809,0.5563,020,Aravaca
13,28,079,09,077,1132,0.5459,0.4541,43.5336,0.1652,0.6201,0.2147,0.1793,0.2447,0.0519,0.0466,0.5048,0.1107,0.4677,0.5259,020,Aravaca
13,28,079,09,078,2224,0.5364,0.4636,38.8804,0.1978,0.6605,0.1416,0.0872,0.1542,0.1059,0.1031,0.6239,0.0319,0.477,0.4927,020,Aravaca
13,28,079,09,079,1990,0.5186,0.4814,49.9704,0.097,0.5402,0.3628,0.0407,0.0729,0.0723,0.0629,0.6578,0.0826,0.3834,0.4179,020,Aravaca
