grupo,tipo,nombre,X,Y
comercio,supermarket,Dia,-3.7449423,40.4048988
hosteleria,fast_food,Pizzería Carlos,-3.7451166,40.402119
comercio,supermarket,Caprabo,-3.744979,40.4037165
comercio,greengrocer,Frutas y Verduras,-3.7839238,40.2936674
comercio,supermarket,Galería Pryconsa,-3.7845904,40.2930586
comercio,clothes,H&M,-3.7032552,40.4202961
comercio,clothes,Lefties,-3.703728,40.4203286
comercio,clothes,Stradivarius,-3.7026399,40.4202496
comercio,clothes,Mango,-3.7036211,40.4203232
hosteleria,bar,El chiringuito,-3.7041564,40.4207921
comercio,clothes,Zara,-3.7041384,40.420361
turismo,hotel,Hotel Tryp Gran Vía,-3.7021748,40.4198819
comercio,clothes,Bershka,-3.7020813,40.4198737
comercio,hairdresser,Peluquería Atenea,-3.720646,40.4709662
comercio,bookshop,Papelería Jumi,-3.7182696,40.4689135
comercio,florist,Floristería Jardinería Hayuco,-3.7191493,40.4661342
comercio,bakery,La Baguette,-3.7177569,40.468157
comercio,newsagent,NA,-3.7196724,40.4675304
hosteleria,bar,Bar El Piropo,-3.7241329,40.467077
hosteleria,bar,Bar El Plane,-3.7190796,40.4660934
comercio,convenience,Ultramarinos Pecos,-3.7190364,40.4699949
hosteleria,bar,Bar El Gamo,-3.7172837,40.4673212
comercio,hairdresser,Peluquería Noble,-3.7202937,40.4705163
hosteleria,bar,NA,-3.8839238,40.4900377
hosteleria,bar,Cervecería Manhattan,-3.7854258,40.2924951
comercio,clothes,Chicago J&L,-3.7855786,40.2925137
comercio,bakery,Imapan,-3.7852839,40.2924778
comercio,supermarket,Ahorramás,-3.6894528,40.3904122
hosteleria,cafe,NA,-3.7403687,40.4140417
hosteleria,pub,Aperitoche,-3.8882587,40.5034531
hosteleria,pub,Moma Irish Tabern,-3.582019,40.472223
hosteleria,cafe,Cafetería Prado,-3.6941759,40.4140804
comercio,computer_shop,La casa del cartucho,-3.7180843,40.4357373
hosteleria,restaurant,Los Viñedos,-3.6756195,40.4070346
comercio,supermarket,Gama,-3.9291756,40.5762756
comercio,shoe_shop,Jamerpra,-3.5372178,40.4253828
comercio,doityourself,Ferriplus,-3.5371983,40.4251432
hosteleria,cafe,Juka,-3.6328064,40.4340803
turismo,hotel,Hotel Julia,-3.6327301,40.4342064
comercio,department_store,El Corte Inglés,-3.6084296,40.5675746
comercio,bicycle_shop,Trek,-3.6169715,40.5596108
hosteleria,fast_food,TGB,-3.6098031,40.5663562
hosteleria,bar,El Capricho,-3.7116193,40.6003743
hosteleria,fast_food,McDonald's,-3.6154235,40.5406509
hosteleria,restaurant,Passaparola,-3.7661296,40.38798
hosteleria,bar,Chic Pepe's,-3.7655914,40.3880427
hosteleria,restaurant,Guang Zhou,-3.7660957,40.3878815
hosteleria,fast_food,Burger King,-3.7103502,40.449787
hosteleria,restaurant,Vips,-3.7133622,40.4427453
hosteleria,bar,Trujal,-3.7142092,40.4436664
hosteleria,bar,NA,-3.7142437,40.4434665
hosteleria,restaurant,NA,-3.7166282,40.4431338
comercio,supermarket,La Plaza de DIA,-3.7106556,40.4494119
comercio,bicycle_shop,Bicimanía,-3.7011395,40.4496591
comercio,hairdresser,Esga,-3.7111361,40.4493858
comercio,hairdresser,NA,-3.7106879,40.4477511
hosteleria,pub,The Drunken Duck,-3.7104696,40.4494287
hosteleria,restaurant,Donate,-3.7128052,40.4492162
hosteleria,restaurant,NA,-3.7125222,40.4492448
hosteleria,restaurant,La Casa Verde,-3.9529724,40.5852989
comercio,kiosk,NA,-4.1283686,40.6029017
comercio,butcher,NA,-4.1280907,40.6028281
comercio,greengrocer,NA,-4.1280521,40.6029099
hosteleria,restaurant,"Wok, buffet libre",-3.5265848,40.4262932
hosteleria,bar,Higuera,-3.5095862,40.4528753
comercio,doityourself,Calvo y Munar,-3.4945797,40.4539969
turismo,hotel,Leonardo Boutique Hotel Madrid,-3.7085526,40.437309
hosteleria,fast_food,Burger King,-3.5263718,40.3375711
hosteleria,fast_food,Burger King,-3.534939,40.3404558
comercio,supermarket,Carrefour,-3.5364536,40.341701
hosteleria,restaurant,Dim Sum wok,-3.5276429,40.3381586
hosteleria,fast_food,Kebab,-3.5352036,40.3405617
hosteleria,restaurant,Muerde la Pasta,-3.5265535,40.3380806
comercio,supermarket,Mercadona,-3.525256,40.3364064
hosteleria,restaurant,Wok,-3.5352634,40.3410289
comercio,supermarket,Dia,-3.7066426,40.435552
hosteleria,pub,Cibeles,-3.707577,40.4178744
comercio,clothes,Centro de Oportunidades de El Corte Inglés,-3.8951179,40.4136831
comercio,convenience,Alimentación,-3.7551674,40.400652
hosteleria,fast_food,Aluche Döner Kebabish,-3.7569713,40.3923978
hosteleria,bar,Bodega,-3.7569378,40.3940213
hosteleria,pub,Paladium arrocería,-3.7572683,40.394885
hosteleria,cafe,San Bruno El Chigre,-3.756283,40.3923237
hosteleria,pub,La Asturiana,-3.7562259,40.3939833
comercio,furniture_shop,Ahorra Mobel,-3.5357866,40.4276403
comercio,supermarket,Dia,-3.7659321,40.3974594
hosteleria,fast_food,Pollería La Torre,-3.7549347,40.3917971
hosteleria,cafe,Bar Extremadura,-3.7559036,40.3941396
hosteleria,cafe,Dany's,-3.7553878,40.3921366
comercio,convenience,Super Gold,-3.8557724,40.3375275
comercio,hairdresser,L. Alberca,-3.8558233,40.3376563
comercio,supermarket,Ahorramás,-3.7092995,40.4523196
comercio,supermarket,Maxi Dia,-4.0219509,40.6543283
hosteleria,cafe,Cafetería Feijoo,-4.0223372,40.6545419
hosteleria,restaurant,Casa Coronel,-3.7660562,40.3877528
comercio,gift_shop,Lola Fonseca. Handpainted silk.,-3.6974496,40.4142876
comercio,furniture_shop,Poltrona Center,-3.6552723,40.5263672
comercio,bakery,NA,-3.5785535,40.2082279
comercio,optician,AhorrÓpticas,-3.3624261,40.4773651
comercio,hairdresser,Alto Estiglo,-3.3643852,40.47782
comercio,computer_shop,Batch-Alcalá,-3.3640213,40.4789223
comercio,beauty_shop,Bellestetic,-3.3625848,40.4783035
comercio,beverages,Bodegas Adán,-3.3625566,40.4777749
hosteleria,cafe,Café-Bar Sonia,-3.3613034,40.4767074
hosteleria,bar,Carolina,-3.3620842,40.4777186
comercio,supermarket,Supermercado Venecia,-3.3643116,40.4788836
comercio,supermarket,Daniel,-3.3636681,40.4787678
comercio,clothes,Demar,-3.3650552,40.4780732
comercio,hairdresser,Dirceno,-3.363759,40.4777484
hosteleria,bar,Los Alares,-3.3623709,40.478183
comercio,chemist,Droguería Perfumería Venecia,-3.362137,40.4776932
hosteleria,bar,Andeva,-3.3629762,40.4781078
hosteleria,restaurant,Galayo,-3.3645697,40.4783508
comercio,convenience,Gran Canal,-3.3638893,40.4787923
comercio,butcher,Julio Mejía,-3.3636893,40.477783
comercio,convenience,Kremi,-3.363371,40.4789112
hosteleria,pub,Larry's,-3.3640298,40.4786107
hosteleria,bar,Las Flores,-3.3628995,40.4781501
comercio,shoe_shop,Mardu,-3.3635434,40.4788289
comercio,hairdresser,Mayor,-3.3625929,40.4791545
comercio,hairdresser,Montes&Riego,-3.3643814,40.4784382
comercio,hairdresser,RG,-3.3645165,40.4783745
comercio,greengrocer,Vaquero,-3.3624684,40.4778296
comercio,mall,Venecia,-3.3628739,40.4778999
comercio,hairdresser,Venecia,-3.3637508,40.4782824
hosteleria,cafe,El Paso,-3.3718207,40.478322
hosteleria,restaurant,Mesón Cabañón,-3.3681518,40.4775571
hosteleria,pub,Panadería Music Bar,-3.3683731,40.4812755
hosteleria,cafe,Café-Bar Macondo,-3.3683189,40.4841666
comercio,computer_shop,Cartuchos Karting Gutlee,-3.3681375,40.4837051
hosteleria,fast_food,La Pizzería,-3.3676937,40.4832406
comercio,furniture_shop,Mueblería Shabby Chick,-3.3680974,40.483632
comercio,bakery,Panadería Sancho Panza,-3.3660871,40.4834557
comercio,clothes,Peletería Alcapiel,-3.3680161,40.483872
comercio,travel_agent,Viajes Vibo,-3.3661362,40.4834978
comercio,shoe_shop,Zapatería Duende Pasitos,-3.3659856,40.4832862
comercio,hairdresser,Bernal,-3.3690843,40.4833265
comercio,toy_shop,Christy,-3.3691267,40.4834203
hosteleria,cafe,Dulcinea,-3.3668739,40.4820663
hosteleria,restaurant,El Ambigú,-3.3659388,40.4832472
hosteleria,restaurant,El Rinconazo,-3.3677211,40.4830227
hosteleria,bar,La Bicicleta,-3.3692712,40.483637
hosteleria,bar,La Parra,-3.3690585,40.4836704
hosteleria,restaurant,Mesón Las Cuadras de Rocinante,-3.3659646,40.4824602
hosteleria,pub,Maimónides,-3.3668348,40.4820872
hosteleria,bar,Marbella,-3.370343,40.4777469
comercio,hairdresser,Matizes,-3.3691694,40.4835009
hosteleria,restaurant,Mesón Puerta Madrid,-3.3726723,40.48058
comercio,stationery,Minerva,-3.3685999,40.4839698
comercio,clothes,Outlet,-3.3688865,40.4839295
comercio,convenience,alimentacion frutos secos,-3.3684392,40.4839889
comercio,clothes,Disfraces Christy,-3.3688727,40.4837002
comercio,bookshop,Generación X,-3.7038004,40.422225
hosteleria,cafe,Garena Real,-3.394943,40.4830389
comercio,convenience,Asador de Pollos el Punto 2,-3.3900758,40.4849973
hosteleria,fast_food,A casa mia,-3.3679683,40.481018
hosteleria,cafe,Empecinado Café,-3.3678368,40.4796735
comercio,bookshop,Estadística,-3.364547,40.4805282
hosteleria,bar,La Cava,-3.3672141,40.4775836
hosteleria,bar,Lounge drink La Corrala,-3.3685471,40.4785458
hosteleria,bar,Mushka,-3.3669538,40.4809511
hosteleria,bar,OH! Lounge Bar,-3.3643625,40.4805879
hosteleria,restaurant,Taberna Pompeyana,-3.7018097,40.4151701
hosteleria,pub,La coctelería,-3.7004261,40.4157775
comercio,clothes,Primark,-3.7372175,40.3637814
comercio,clothes,C&A,-3.7382207,40.3630416
comercio,supermarket,NA,-3.7361715,40.3633236
comercio,clothes,Zara,-3.737979,40.3644761
comercio,clothes,H&M,-3.7362034,40.3636341
comercio,car_wash,NA,-3.7427107,40.3631274
comercio,mall,Centro comercial Peñas Albas,-3.3667905,40.4491603
hosteleria,fast_food,Burger King,-3.67809,40.4217761
hosteleria,restaurant,Restaurante el Gurugú,-3.3431133,40.4539113
hosteleria,restaurant,Il cratere del gusto,-3.7190864,40.4295828
comercio,hairdresser,Marco Aldani,-3.7181952,40.4298575
turismo,hotel,Apartahotel Rosales,-3.7187994,40.4296471
hosteleria,bar,Los Bocadillos,-3.7165205,40.4304023
comercio,bookshop,Librería Don Bosco,-3.6667859,40.4288584
turismo,hostel,Hostal Argentina,-3.6921657,40.4062398
hosteleria,pub,Bar El Soto,-3.7009365,40.4599347
hosteleria,restaurant,Monterrey,-3.8943538,40.5188805
hosteleria,restaurant,La Tagliatella,-3.7068279,40.4197656
hosteleria,restaurant,Preity Raj 2,-3.7063507,40.4189978
hosteleria,cafe,Chocolatería Valor,-3.7061483,40.4192012
hosteleria,fast_food,El Horno Azul,-3.7100146,40.4216345
comercio,doityourself,Ferretería Rufo,-3.708581,40.3702241
comercio,supermarket,Supersol,-3.7001816,40.4868104
comercio,butcher,Marbris,-3.7123525,40.4766569
comercio,supermarket,Udaco,-3.6994387,40.4763679
hosteleria,fast_food,Telepizza,-3.6997625,40.4775078
comercio,bakery,Cala Bona,-3.6992199,40.47762
hosteleria,restaurant,Restaurante El Junco,-3.7064634,40.7865198
